draw,delta,topic,elasticity
10,0.015891133873870488,Cost,-0.004503272065005971
10,0.015891133873870488,Credit,0.010562248607892052
10,0.015891133873870488,Data,-0.0005689171221535377
10,0.015891133873870488,Disease,0.005709386949253654
10,0.015891133873870488,Economy,-0.012744918882068993
10,0.015891133873870488,Education,-0.02084845718481307
10,0.015891133873870488,Employment,0.011136296599362779
10,0.015891133873870488,Energy,-0.0006761081627386523
10,0.015891133873870488,Entrepreneurship,-0.007054068217202772
10,0.015891133873870488,Expense,-0.00038486203103811736
10,0.015891133873870488,Health,4.913667920586116e-07
10,0.015891133873870488,Income,-0.009947330981603658
10,0.015891133873870488,Income_statement,0.00935196164202321
10,0.015891133873870488,Innovation,0.005257891679053393
10,0.015891133873870488,Innovation_management,0.012558325009536879
10,0.015891133873870488,Invention,0.007388377883347185
10,0.015891133873870488,Investment,-0.01519873573045677
10,0.015891133873870488,Investment_banking,-0.0029312784765326973
10,0.015891133873870488,Investment_fund,-0.008544195964774444
10,0.015891133873870488,Investment_management,-0.012750074964411695
10,0.015891133873870488,Investor,-0.003835086287374938
10,0.015891133873870488,Job,-0.0001406506130399524
10,0.015891133873870488,Laboratory,-0.005959695358285122
10,0.015891133873870488,Law,0.0036663857337720512
10,0.015891133873870488,Law_firm,-0.017119940721422776
10,0.015891133873870488,Loan,0.0007894039288212732
10,0.015891133873870488,Manufacturing,-0.009181411177401235
10,0.015891133873870488,Medicine,-0.005031890959498603
10,0.015891133873870488,Patent,-0.002709383010103693
10,0.015891133873870488,Patent_application,0.015492969630158266
10,0.015891133873870488,Patent_infringement,0.024733010517206652
10,0.015891133873870488,Patent_office,-0.013237186505145743
10,0.015891133873870488,Research_&_Experimentation_Tax_Credit,0.0409516987386574
10,0.015891133873870488,Research_and_Development_Tax_Credit,-0.0029874211397773105
10,0.015891133873870488,Salary,0.021641842969121906
10,0.015891133873870488,Scholarship,-0.003121616148568531
10,0.015891133873870488,Semiconductor,0.001492044608308811
10,0.015891133873870488,Small_Business_Innovation_Research,0.023164918529082673
10,0.015891133873870488,Stock,0.0057997390816128605
10,0.015891133873870488,Subsidy,0.06004164944495894
10,0.015891133873870488,Sustainability,-0.012704478731604905
10,0.015891133873870488,Tax,0.011075677552289118
10,0.015891133873870488,Tax_credit,-0.011316308872576591
10,0.015891133873870488,Tax_deduction,-0.004876062223641953
10,0.015891133873870488,Tax_incentive,0.0049146705569588925
10,0.015891133873870488,Tax_report,-0.00621873323494949
10,0.015891133873870488,Technology,-0.008011755622949672
10,0.015891133873870488,Trademark,-0.006884804842582669
10,0.015891133873870488,Trademark_attorney,0.043060530394660394
10,0.015891133873870488,Wage,0.00959735628274512
11,0.0034184892437830617,Budget,0.0006446752848144775
11,0.0034184892437830617,Business,-0.0026945353226773654
11,0.0034184892437830617,Business_loan,0.04306669853963391
11,0.0034184892437830617,Business_model,0.008478000923917421
11,0.0034184892437830617,Capitalization,0.024229822257434152
11,0.0034184892437830617,Career,-0.02028665998531955
11,0.0034184892437830617,Collaboration,-0.0023630072298306505
11,0.0034184892437830617,Cost,-0.004500862376167207
11,0.0034184892437830617,Credit,0.010564482807355766
11,0.0034184892437830617,Data,-0.0005667015915477025
11,0.0034184892437830617,Disease,0.005711894339790927
11,0.0034184892437830617,Economy,-0.012742873510107569
11,0.0034184892437830617,Education,-0.020846157623029552
11,0.0034184892437830617,Employment,0.011138269424483808
11,0.0034184892437830617,Energy,-0.0006737214857274529
11,0.0034184892437830617,Entrepreneurship,-0.007052002111997388
11,0.0034184892437830617,Expense,-0.00038260454724790377
11,0.0034184892437830617,Health,2.7498434825402057e-06
11,0.0034184892437830617,Income,-0.009945198453875115
11,0.0034184892437830617,Income_statement,0.009353945282150423
11,0.0034184892437830617,Innovation,0.005260250139457142
11,0.0034184892437830617,Innovation_management,0.012559949008901323
11,0.0034184892437830617,Invention,0.007390462888010253
11,0.0034184892437830617,Investment,-0.015196545344872393
11,0.0034184892437830617,Investment_banking,-0.0029290266301910286
11,0.0034184892437830617,Investment_fund,-0.008541926481387766
11,0.0034184892437830617,Investment_management,-0.01274804330466811
11,0.0034184892437830617,Investor,-0.00383263255267745
11,0.0034184892437830617,Job,-0.00013828632023139194
11,0.0034184892437830617,Laboratory,-0.0059574809471804905
11,0.0034184892437830617,Law,0.003667886244234661
11,0.0034184892437830617,Law_firm,-0.017119238506069473
11,0.0034184892437830617,Loan,0.0007913206327568312
11,0.0034184892437830617,Manufacturing,-0.009179319053524015
11,0.0034184892437830617,Medicine,-0.005029912781347151
11,0.0034184892437830617,Patent,-0.0027075017771150765
11,0.0034184892437830617,Patent_application,0.015493997517994426
11,0.0034184892437830617,Patent_infringement,0.02473411255290854
11,0.0034184892437830617,Patent_office,-0.013235145908067805
11,0.0034184892437830617,Research_&_Experimentation_Tax_Credit,0.04095266853183598
11,0.0034184892437830617,Research_and_Development_Tax_Credit,-0.002985455276118916
11,0.0034184892437830617,Salary,0.02164435543638581
11,0.0034184892437830617,Scholarship,-0.0031194271838861066
11,0.0034184892437830617,Semiconductor,0.001493987671503375
11,0.0034184892437830617,Small_Business_Innovation_Research,0.023166219499874297
11,0.0034184892437830617,Stock,0.005801959906972648
11,0.0034184892437830617,Subsidy,0.06004457350224201
11,0.0034184892437830617,Sustainability,-0.012702431567763614
11,0.0034184892437830617,Tax,0.011078035448656981
11,0.0034184892437830617,Tax_credit,-0.01131456802566562
11,0.0034184892437830617,Tax_deduction,-0.00487386201854472
11,0.0034184892437830617,Tax_incentive,0.004916394279896876
11,0.0034184892437830617,Tax_report,-0.006216682493711508
11,0.0034184892437830617,Technology,-0.008009683492786036
11,0.0034184892437830617,Trademark,-0.006882654186303491
11,0.0034184892437830617,Trademark_attorney,0.043063447644235364
11,0.0034184892437830617,Wage,0.009599456495831982
12,0.007388972796597079,Budget,0.0006434664482099072
12,0.007388972796597079,Business,-0.002695856660599214
12,0.007388972796597079,Business_loan,0.043065294901659446
12,0.007388972796597079,Business_model,0.008476341245397425
12,0.007388972796597079,Capitalization,0.024228508352995604
12,0.007388972796597079,Career,-0.0202878997358388
12,0.007388972796597079,Collaboration,-0.0023643584664515007
12,0.007388972796597079,Cost,-0.0045022471814630495
12,0.007388972796597079,Credit,0.010563051240379576
12,0.007388972796597079,Data,-0.0005679416407326677
12,0.007388972796597079,Disease,0.00571049115340302
12,0.007388972796597079,Economy,-0.012744263621278576
12,0.007388972796597079,Education,-0.020847400682788755
12,0.007388972796597079,Employment,0.011137116268835305
12,0.007388972796597079,Energy,-0.0006752365798874099
12,0.007388972796597079,Entrepreneurship,-0.007053301021531492
12,0.007388972796597079,Expense,-0.0003841142240149671
12,0.007388972796597079,Health,1.3910130408428594e-06
12,0.007388972796597079,Income,-0.009946485117543875
12,0.007388972796597079,Income_statement,0.009352961730772921
12,0.007388972796597079,Innovation,0.005258794201797412
12,0.007388972796597079,Innovation_management,0.012558821897867181
12,0.007388972796597079,Invention,0.007389153047003723
12,0.007388972796597079,Investment,-0.015197737781742403
12,0.007388972796597079,Investment_banking,-0.0029303998930321033
12,0.007388972796597079,Investment_fund,-0.008543360885160242
12,0.007388972796597079,Investment_management,-0.012749311286433642
12,0.007388972796597079,Investor,-0.0038339801085909165
12,0.007388972796597079,Job,-0.000139805858922522
12,0.007388972796597079,Laboratory,-0.005958852690698961
12,0.007388972796597079,Law,0.0036668948184350645
12,0.007388972796597079,Law_firm,-0.017119999675024238
12,0.007388972796597079,Loan,0.0007900671405624496
12,0.007388972796597079,Manufacturing,-0.009180599621990578
12,0.007388972796597079,Medicine,-0.00503102276125033
12,0.007388972796597079,Patent,-0.0027087002732404026
12,0.007388972796597079,Patent_application,0.015493241484781664
12,0.007388972796597079,Patent_infringement,0.024733273592899934
12,0.007388972796597079,Patent_office,-0.013236472793737379
12,0.007388972796597079,Research_&_Experimentation_Tax_Credit,0.04095183287714108
12,0.007388972796597079,Research_and_Development_Tax_Credit,-0.002986708660435234
12,0.007388972796597079,Salary,0.021642876502694895
12,0.007388972796597079,Scholarship,-0.0031207330583588205
12,0.007388972796597079,Semiconductor,0.001492825629928608
12,0.007388972796597079,Small_Business_Innovation_Research,0.023165187295540998
12,0.007388972796597079,Stock,0.005800557363329215
12,0.007388972796597079,Subsidy,0.06004304373642394
12,0.007388972796597079,Sustainability,-0.01270364257581208
12,0.007388972796597079,Tax,0.01107663570873422
12,0.007388972796597079,Tax_credit,-0.011315577476143035
12,0.007388972796597079,Tax_deduction,-0.004875228740017035
12,0.007388972796597079,Tax_incentive,0.004915166035734451
12,0.007388972796597079,Tax_report,-0.006217903279608361
12,0.007388972796597079,Technology,-0.008010812340937035
12,0.007388972796597079,Trademark,-0.006883994703710598
12,0.007388972796597079,Trademark_attorney,0.04306196536442495
12,0.007388972796597079,Wage,0.00959818367614824
13,0.015012914313941325,Budget,0.0006428292018308782
13,0.015012914313941325,Business,-0.002696655298425884
13,0.015012914313941325,Business_loan,0.04306425334039373
13,0.015012914313941325,Business_model,0.008475579034276268
13,0.015012914313941325,Capitalization,0.024227885539930705
13,0.015012914313941325,Career,-0.020288665078574502
13,0.015012914313941325,Collaboration,-0.002365018616554787
13,0.015012914313941325,Cost,-0.004503103828320923
13,0.015012914313941325,Credit,0.010562337573106567
13,0.015012914313941325,Data,-0.0005687806001389486
13,0.015012914313941325,Disease,0.005709570059400253
13,0.015012914313941325,Economy,-0.012744794276148655
13,0.015012914313941325,Education,-0.020848344733650537
13,0.015012914313941325,Employment,0.011136507978443885
13,0.015012914313941325,Energy,-0.0006760163980205741
13,0.015012914313941325,Entrepreneurship,-0.007053929935322133
13,0.015012914313941325,Expense,-0.0003847131753661927
13,0.015012914313941325,Health,6.338334727462014e-07
13,0.015012914313941325,Income,-0.009947205313277032
13,0.015012914313941325,Income_statement,0.009352084108413329
13,0.015012914313941325,Innovation,0.0052580136921538045
13,0.015012914313941325,Innovation_management,0.012558395862021407
13,0.015012914313941325,Invention,0.007388523266640991
13,0.015012914313941325,Investment,-0.015198542863665844
13,0.015012914313941325,Investment_banking,-0.0029310880824789686
13,0.015012914313941325,Investment_fund,-0.00854406011835404
13,0.015012914313941325,Investment_management,-0.012749981860202183
13,0.015012914313941325,Investor,-0.0038349558345797032
13,0.015012914313941325,Job,-0.00014052406360381907
13,0.015012914313941325,Laboratory,-0.005959635387746823
13,0.015012914313941325,Law,0.003666540769590764
13,0.015012914313941325,Law_firm,-0.017119956994541347
13,0.015012914313941325,Loan,0.0007894578612413281
13,0.015012914313941325,Manufacturing,-0.009181309561561966
13,0.015012914313941325,Medicine,-0.0050317259483168425
13,0.015012914313941325,Patent,-0.002709270671829173
13,0.015012914313941325,Patent_application,0.015493043701540267
13,0.015012914313941325,Patent_infringement,0.024733053848280503
13,0.015012914313941325,Patent_office,-0.013237084794826881
13,0.015012914313941325,Research_&_Experimentation_Tax_Credit,0.040951788623571385
13,0.015012914313941325,Research_and_Development_Tax_Credit,-0.0029872941017199182
13,0.015012914313941325,Salary,0.021641938705613987
13,0.015012914313941325,Scholarship,-0.00312147144758067
13,0.015012914313941325,Semiconductor,0.001492267713392291
13,0.015012914313941325,Small_Business_Innovation_Research,0.023165005572230748
13,0.015012914313941325,Stock,0.0057999040799494575
13,0.015012914313941325,Subsidy,0.06004186853687519
13,0.015012914313941325,Sustainability,-0.012704290448352187
13,0.015012914313941325,Tax,0.011075807808452525
13,0.015012914313941325,Tax_credit,-0.011316230609506048
13,0.015012914313941325,Tax_deduction,-0.004875889168605952
13,0.015012914313941325,Tax_incentive,0.004914748061388009
13,0.015012914313941325,Tax_report,-0.006218589029949876
13,0.015012914313941325,Technology,-0.008011542452513162
13,0.015012914313941325,Trademark,-0.006884721321854133
13,0.015012914313941325,Trademark_attorney,0.04306072340344818
13,0.015012914313941325,Wage,0.009597527079715265
14,0.0071093662710827845,Budget,0.0006435891122167347
14,0.0071093662710827845,Business,-0.002695789742035434
14,0.0071093662710827845,Business_loan,0.04306536662604895
14,0.0071093662710827845,Business_model,0.008476513724134202
14,0.0071093662710827845,Capitalization,0.024228457743559223
14,0.0071093662710827845,Career,-0.020287804626259228
14,0.0071093662710827845,Collaboration,-0.0023641969017422723
14,0.0071093662710827845,Cost,-0.004502217130554126
14,0.0071093662710827845,Credit,0.010563179818269952
14,0.0071093662710827845,Data,-0.0005678880317962753
14,0.0071093662710827845,Disease,0.005710491459903602
14,0.0071093662710827845,Economy,-0.012744110334044803
14,0.0071093662710827845,Education,-0.02084740137828846
14,0.0071093662710827845,Employment,0.011137220594417052
14,0.0071093662710827845,Energy,-0.0006750903435726244
14,0.0071093662710827845,Entrepreneurship,-0.007053257815196684
14,0.0071093662710827845,Expense,-0.0003839082025378562
14,0.0071093662710827845,Health,1.39938659335952e-06
14,0.0071093662710827845,Income,-0.009946392039952352
14,0.0071093662710827845,Income_statement,0.009352902543158124
14,0.0071093662710827845,Innovation,0.0052588128509293425
14,0.0071093662710827845,Innovation_management,0.012558833201615759
14,0.0071093662710827845,Invention,0.007389188030765025
14,0.0071093662710827845,Investment,-0.01519783951862414
14,0.0071093662710827845,Investment_banking,-0.0029303283856263705
14,0.0071093662710827845,Investment_fund,-0.00854331960762326
14,0.0071093662710827845,Investment_management,-0.012749243627568537
14,0.0071093662710827845,Investor,-0.003834089837014267
14,0.0071093662710827845,Job,-0.00013963930818718917
14,0.0071093662710827845,Laboratory,-0.0059587760151833405
14,0.0071093662710827845,Law,0.003666936090363213
14,0.0071093662710827845,Law_firm,-0.017119962241063495
14,0.0071093662710827845,Loan,0.0007902428627453688
14,0.0071093662710827845,Manufacturing,-0.009180584362331429
14,0.0071093662710827845,Medicine,-0.005030993185451673
14,0.0071093662710827845,Patent,-0.002708544630595735
14,0.0071093662710827845,Patent_application,0.015493291019546938
14,0.0071093662710827845,Patent_infringement,0.024733269613170062
14,0.0071093662710827845,Patent_office,-0.013236310286775783
14,0.0071093662710827845,Research_&_Experimentation_Tax_Credit,0.04095190242941856
14,0.0071093662710827845,Research_and_Development_Tax_Credit,-0.0029865790418180014
14,0.0071093662710827845,Salary,0.021642843788987107
14,0.0071093662710827845,Scholarship,-0.003120639206289447
14,0.0071093662710827845,Semiconductor,0.0014927324335879302
14,0.0071093662710827845,Small_Business_Innovation_Research,0.023165183223955065
14,0.0071093662710827845,Stock,0.0058006555207419305
14,0.0071093662710827845,Subsidy,0.060043192619678554
14,0.0071093662710827845,Sustainability,-0.012703633099959375
14,0.0071093662710827845,Tax,0.011076646572528282
14,0.0071093662710827845,Tax_credit,-0.011315521386072294
14,0.0071093662710827845,Tax_deduction,-0.004875141060342344
14,0.0071093662710827845,Tax_incentive,0.004915236781273433
14,0.0071093662710827845,Tax_report,-0.006217674163777825
14,0.0071093662710827845,Technology,-0.008010843645828188
14,0.0071093662710827845,Trademark,-0.006884021587530966
14,0.0071093662710827845,Trademark_attorney,0.043061976519720026
14,0.0071093662710827845,Wage,0.009598349480245629
15,0.006664494305670267,Budget,0.0006436981800013583
15,0.006664494305670267,Business,-0.002695732488970351
15,0.006664494305670267,Business_loan,0.0430653818368815
15,0.006664494305670267,Business_model,0.008476588544349902
15,0.006664494305670267,Capitalization,0.02422859658383723
15,0.006664494305670267,Career,-0.020287898258615922
15,0.006664494305670267,Collaboration,-0.0023641213333143378
15,0.006664494305670267,Cost,-0.004502179659176426
15,0.006664494305670267,Credit,0.01056323959932026
15,0.006664494305670267,Data,-0.000567785014137883
15,0.006664494305670267,Disease,0.005710674065239073
15,0.006664494305670267,Economy,-0.012744196849698209
15,0.006664494305670267,Education,-0.020847343793148867
15,0.006664494305670267,Employment,0.011137181219660869
15,0.006664494305670267,Energy,-0.0006751213178077536
15,0.006664494305670267,Entrepreneurship,-0.007053262125320209
15,0.006664494305670267,Expense,-0.0003839549346952755
15,0.006664494305670267,Health,1.3608701290761588e-06
15,0.006664494305670267,Income,-0.009946381458216073
15,0.006664494305670267,Income_statement,0.009352857990755291
15,0.006664494305670267,Innovation,0.005258866100251641
15,0.006664494305670267,Innovation_management,0.012558768765278292
15,0.006664494305670267,Invention,0.007389247774590292
15,0.006664494305670267,Investment,-0.015197808511096903
15,0.006664494305670267,Investment_banking,-0.002930404444131838
15,0.006664494305670267,Investment_fund,-0.00854329748291644
15,0.006664494305670267,Investment_management,-0.012749200914492545
15,0.006664494305670267,Investor,-0.0038339342644768417
15,0.006664494305670267,Job,-0.00013948226447919065
15,0.006664494305670267,Laboratory,-0.005958703544107596
15,0.006664494305670267,Law,0.0036668841806519986
15,0.006664494305670267,Law_firm,-0.017119979143854724
15,0.006664494305670267,Loan,0.0007902926852277706
15,0.006664494305670267,Manufacturing,-0.009180365664324739
15,0.006664494305670267,Medicine,-0.005030907942379025
15,0.006664494305670267,Patent,-0.0027086267958131957
15,0.006664494305670267,Patent_application,0.015493273064613388
15,0.006664494305670267,Patent_infringement,0.02473341600026581
15,0.006664494305670267,Patent_office,-0.013236287935831516
15,0.006664494305670267,Research_&_Experimentation_Tax_Credit,0.04095200276128052
15,0.006664494305670267,Research_and_Development_Tax_Credit,-0.0029865732686481772
15,0.006664494305670267,Salary,0.02164305054620257
15,0.006664494305670267,Scholarship,-0.0031206149422143086
15,0.006664494305670267,Semiconductor,0.0014929540471860677
15,0.006664494305670267,Small_Business_Innovation_Research,0.023165326784003154
15,0.006664494305670267,Stock,0.005800541081956589
15,0.006664494305670267,Subsidy,0.060043257994674755
15,0.006664494305670267,Sustainability,-0.0127035871045117
15,0.006664494305670267,Tax,0.011076721762224554
15,0.006664494305670267,Tax_credit,-0.01131556221911347
15,0.006664494305670267,Tax_deduction,-0.00487518471235862
15,0.006664494305670267,Tax_incentive,0.004915392469840786
15,0.006664494305670267,Tax_report,-0.00621771371557972
15,0.006664494305670267,Technology,-0.008010676974216117
15,0.006664494305670267,Trademark,-0.006883871213804374
15,0.006664494305670267,Trademark_attorney,0.04306196567359392
15,0.006664494305670267,Wage,0.009598441490302067
16,-0.001337020071019289,Budget,0.0006358124386109106
16,-0.001337020071019289,Business,-0.0027036868093351964
16,-0.001337020071019289,Business_loan,0.04305769343055601
16,-0.001337020071019289,Business_model,0.008468628791310415
16,-0.001337020071019289,Capitalization,0.024220601516341814
16,-0.001337020071019289,Career,-0.020295569348029726
16,-0.001337020071019289,Collaboration,-0.002371339650944306
16,-0.001337020071019289,Cost,-0.004509407221357416
16,-0.001337020071019289,Credit,0.010555410466504997
16,-0.001337020071019289,Data,-0.0005755294690352082
16,-0.001337020071019289,Disease,0.005703048768179009
16,-0.001337020071019289,Economy,-0.01275182803325304
16,-0.001337020071019289,Education,-0.020855151909298597
16,-0.001337020071019289,Employment,0.01113000587214258
16,-0.001337020071019289,Energy,-0.0006829837299115066
16,-0.001337020071019289,Entrepreneurship,-0.007060970657360542
16,-0.001337020071019289,Expense,-0.00039190597262734814
16,-0.001337020071019289,Health,-6.5204549585459305e-06
16,-0.001337020071019289,Income,-0.009953908614607885
16,-0.001337020071019289,Income_statement,0.009344569078436536
16,-0.001337020071019289,Innovation,0.0052515232804233045
16,-0.001337020071019289,Innovation_management,0.01255055249175358
16,-0.001337020071019289,Invention,0.007381624061356649
16,-0.001337020071019289,Investment,-0.015204885756452314
16,-0.001337020071019289,Investment_banking,-0.002937035943687787
16,-0.001337020071019289,Investment_fund,-0.008550650305892608
16,-0.001337020071019289,Investment_management,-0.012757533868387174
16,-0.001337020071019289,Investor,-0.003841348566692377
16,-0.001337020071019289,Job,-0.00014716475190846312
16,-0.001337020071019289,Laboratory,-0.005965988229390366
16,-0.001337020071019289,Law,0.0036588462689218144
16,-0.001337020071019289,Law_firm,-0.01712844942184363
16,-0.001337020071019289,Loan,0.0007827065738484877
16,-0.001337020071019289,Manufacturing,-0.009187987959858885
16,-0.001337020071019289,Medicine,-0.005038973285020946
16,-0.001337020071019289,Patent,-0.00271618504513234
16,-0.001337020071019289,Patent_application,0.015484769916382956
16,-0.001337020071019289,Patent_infringement,0.02472514447101423
16,-0.001337020071019289,Patent_office,-0.013244453460897655
16,-0.001337020071019289,Research_&_Experimentation_Tax_Credit,0.04094407899676392
16,-0.001337020071019289,Research_and_Development_Tax_Credit,-0.002994121429836761
16,-0.001337020071019289,Salary,0.021635424405609522
16,-0.001337020071019289,Scholarship,-0.0031281569984429585
16,-0.001337020071019289,Semiconductor,0.0014853832507192618
16,-0.001337020071019289,Small_Business_Innovation_Research,0.023156804965530187
16,-0.001337020071019289,Stock,0.005793037589382238
16,-0.001337020071019289,Subsidy,0.06003650749171985
16,-0.001337020071019289,Sustainability,-0.012711391335990127
16,-0.001337020071019289,Tax,0.011069165755950329
16,-0.001337020071019289,Tax_credit,-0.01132299387958742
16,-0.001337020071019289,Tax_deduction,-0.004882315673424708
16,-0.001337020071019289,Tax_incentive,0.004907662204468441
16,-0.001337020071019289,Tax_report,-0.006226012202134819
16,-0.001337020071019289,Technology,-0.00801807077442049
16,-0.001337020071019289,Trademark,-0.0068918874918556415
16,-0.001337020071019289,Trademark_attorney,0.04305509910407129
16,-0.001337020071019289,Wage,0.009590436168962727
17,-0.0028906333098225705,Budget,0.00063908484332825
17,-0.0028906333098225705,Business,-0.0026995400705818184
17,-0.0028906333098225705,Business_loan,0.04306117168131877
17,-0.0028906333098225705,Business_model,0.008472427550212207
17,-0.0028906333098225705,Capitalization,0.024224322988806498
17,-0.0028906333098225705,Career,-0.020292016032893673
17,-0.0028906333098225705,Collaboration,-0.0023683514479008387
17,-0.0028906333098225705,Cost,-0.004506087887359236
17,-0.0028906333098225705,Credit,0.010559157664632647
17,-0.0028906333098225705,Data,-0.0005718915764419118
17,-0.0028906333098225705,Disease,0.005706430568242699
17,-0.0028906333098225705,Economy,-0.012748311972105152
17,-0.0028906333098225705,Education,-0.020851629358586216
17,-0.0028906333098225705,Employment,0.01113299694624143
17,-0.0028906333098225705,Energy,-0.0006794185553857576
17,-0.0028906333098225705,Entrepreneurship,-0.007057653589714524
17,-0.0028906333098225705,Expense,-0.0003880810670355607
17,-0.0028906333098225705,Health,-3.6482932155139503e-06
17,-0.0028906333098225705,Income,-0.009950517363298508
17,-0.0028906333098225705,Income_statement,0.009348990827820654
17,-0.0028906333098225705,Innovation,0.005254365008848714
17,-0.0028906333098225705,Innovation_management,0.012553980641419443
17,-0.0028906333098225705,Invention,0.007384728086031058
17,-0.0028906333098225705,Investment,-0.015201989743575546
17,-0.0028906333098225705,Investment_banking,-0.0029348053058663305
17,-0.0028906333098225705,Investment_fund,-0.008547631297931535
17,-0.0028906333098225705,Investment_management,-0.012753634509554704
17,-0.0028906333098225705,Investor,-0.003837985162542952
17,-0.0028906333098225705,Job,-0.0001437100411898652
17,-0.0028906333098225705,Laboratory,-0.005962949178961201
17,-0.0028906333098225705,Law,0.0036620857259427684
17,-0.0028906333098225705,Law_firm,-0.017125587221537158
17,-0.0028906333098225705,Loan,0.0007859759039080359
17,-0.0028906333098225705,Manufacturing,-0.009184773466028735
17,-0.0028906333098225705,Medicine,-0.005035212264791279
17,-0.0028906333098225705,Patent,-0.002713032125240823
17,-0.0028906333098225705,Patent_application,0.015488062298804603
17,-0.0028906333098225705,Patent_infringement,0.02472803968343551
17,-0.0028906333098225705,Patent_office,-0.013240678941193781
17,-0.0028906333098225705,Research_&_Experimentation_Tax_Credit,0.04094654760986107
17,-0.0028906333098225705,Research_and_Development_Tax_Credit,-0.0029908123695602234
17,-0.0028906333098225705,Salary,0.021639164082759375
17,-0.0028906333098225705,Scholarship,-0.003124771171602437
17,-0.0028906333098225705,Semiconductor,0.0014886407272715824
17,-0.0028906333098225705,Small_Business_Innovation_Research,0.023159933377206943
17,-0.0028906333098225705,Stock,0.005796112709233879
17,-0.0028906333098225705,Subsidy,0.060039589235108125
17,-0.0028906333098225705,Sustainability,-0.012707979793731403
17,-0.0028906333098225705,Tax,0.011072407453208177
17,-0.0028906333098225705,Tax_credit,-0.01131993207573623
17,-0.0028906333098225705,Tax_deduction,-0.004879371092053091
17,-0.0028906333098225705,Tax_incentive,0.004910457197213373
17,-0.0028906333098225705,Tax_report,-0.0062220406626372765
17,-0.0028906333098225705,Technology,-0.00801473409226224
17,-0.0028906333098225705,Trademark,-0.006888019848158854
17,-0.0028906333098225705,Trademark_attorney,0.043058152324722425
17,-0.0028906333098225705,Wage,0.00959392481706287
18,0.015038751700534213,Budget,0.0006428366602027573
18,0.015038751700534213,Business,-0.002696668990907642
18,0.015038751700534213,Business_loan,0.043064328897122174
18,0.015038751700534213,Business_model,0.008475553450962662
18,0.015038751700534213,Capitalization,0.024227859413457634
18,0.015038751700534213,Career,-0.02028862785269327
18,0.015038751700534213,Collaboration,-0.0023649942138018044
18,0.015038751700534213,Cost,-0.004503037395172538
18,0.015038751700534213,Credit,0.010562378949037268
18,0.015038751700534213,Data,-0.0005688530258458266
18,0.015038751700534213,Disease,0.0057095403315380044
18,0.015038751700534213,Economy,-0.012744840039277604
18,0.015038751700534213,Education,-0.020848263419737483
18,0.015038751700534213,Employment,0.011136425818403942
18,0.015038751700534213,Energy,-0.0006759963838677251
18,0.015038751700534213,Entrepreneurship,-0.007053899444814799
18,0.015038751700534213,Expense,-0.00038476009512707483
18,0.015038751700534213,Health,6.435668551050189e-07
18,0.015038751700534213,Income,-0.00994723373697197
18,0.015038751700534213,Income_statement,0.009352115053245355
18,0.015038751700534213,Innovation,0.005258057175844891
18,0.015038751700534213,Innovation_management,0.012558431455033837
18,0.015038751700534213,Invention,0.007388508739435191
18,0.015038751700534213,Investment,-0.015198599958019483
18,0.015038751700534213,Investment_banking,-0.002931132113163445
18,0.015038751700534213,Investment_fund,-0.008544094638795553
18,0.015038751700534213,Investment_management,-0.012749954050818723
18,0.015038751700534213,Investor,-0.003834878346135393
18,0.015038751700534213,Job,-0.00014049230091995
18,0.015038751700534213,Laboratory,-0.0059596115256591595
18,0.015038751700534213,Law,0.003666487925446965
18,0.015038751700534213,Law_firm,-0.017119903460179928
18,0.015038751700534213,Loan,0.0007894986297695082
18,0.015038751700534213,Manufacturing,-0.009181304943334028
18,0.015038751700534213,Medicine,-0.005031725529875841
18,0.015038751700534213,Patent,-0.002709239645904856
18,0.015038751700534213,Patent_application,0.015493046010986847
18,0.015038751700534213,Patent_infringement,0.02473310248980962
18,0.015038751700534213,Patent_office,-0.013237042612343963
18,0.015038751700534213,Research_&_Experimentation_Tax_Credit,0.04095176714180044
18,0.015038751700534213,Research_and_Development_Tax_Credit,-0.0029872488780489474
18,0.015038751700534213,Salary,0.02164197782969737
18,0.015038751700534213,Scholarship,-0.003121425202013714
18,0.015038751700534213,Semiconductor,0.0014921887439793716
18,0.015038751700534213,Small_Business_Innovation_Research,0.023165043643584116
18,0.015038751700534213,Stock,0.00579988415640616
18,0.015038751700534213,Subsidy,0.060041832982813466
18,0.015038751700534213,Sustainability,-0.012704327753080594
18,0.015038751700534213,Tax,0.01107578203395819
18,0.015038751700534213,Tax_credit,-0.011316241062507235
18,0.015038751700534213,Tax_deduction,-0.004875916618314484
18,0.015038751700534213,Tax_incentive,0.004914788340614567
18,0.015038751700534213,Tax_report,-0.006218622144893799
18,0.015038751700534213,Technology,-0.008011542938565356
18,0.015038751700534213,Trademark,-0.006884683574560786
18,0.015038751700534213,Trademark_attorney,0.04306068495401794
18,0.015038751700534213,Wage,0.009597505541907974
19,0.007303405260662917,Budget,0.0006434741143506454
19,0.007303405260662917,Business,-0.002695624246358395
19,0.007303405260662917,Business_loan,0.043065308483629765
19,0.007303405260662917,Business_model,0.008476576411830666
19,0.007303405260662917,Capitalization,0.02422853061510824
19,0.007303405260662917,Career,-0.02028794047599208
19,0.007303405260662917,Collaboration,-0.002364171081426975
19,0.007303405260662917,Cost,-0.004502078230176271
19,0.007303405260662917,Credit,0.010563239996615875
19,0.007303405260662917,Data,-0.0005678741818953339
