,Country,Year,rd_expenditure,gdpca,unemp_rate,population,inflation,export_vol,import_vol,rd_expenditure_missing,gdpca_missing,unemp_rate_missing,population_missing,inflation_missing,export_vol_missing,import_vol_missing,date,Month,Businesses_R&D expenditure_mean_YTD,Businesses_product development_mean_YTD,Consulting Firms_innovation management_mean_YTD,Consulting Firms_innovation strategy_mean_YTD,Government agencies_government grants_mean_YTD,Government agencies_research funding_mean_YTD,Innovation Hubs_startup incubation_mean_YTD,Innovation Hubs_technology park_mean_YTD,Patent Attorneys_patent attorney_mean_YTD,Patent Attorneys_patent registration_mean_YTD,R&D Employees_R&D jobs_mean_YTD,Research Institutions_collaboration with industry_mean_YTD,Research Institutions_research grant_mean_YTD,Tax Authorities_R&D tax credit_mean_YTD,VCs_VC investment_mean_YTD,VCs_startup funding_mean_YTD,Businesses_R&D expenditure_yearly_avg,Businesses_product development_yearly_avg,Consulting Firms_innovation management_yearly_avg,Consulting Firms_innovation strategy_yearly_avg,Government agencies_government grants_yearly_avg,Government agencies_research funding_yearly_avg,Innovation Hubs_startup incubation_yearly_avg,Innovation Hubs_technology park_yearly_avg,Patent Attorneys_patent attorney_yearly_avg,Patent Attorneys_patent registration_yearly_avg,R&D Employees_R&D jobs_yearly_avg,Research Institutions_collaboration with industry_yearly_avg,Research Institutions_research grant_yearly_avg,Tax Authorities_R&D tax credit_yearly_avg,VCs_VC investment_yearly_avg,VCs_startup funding_yearly_avg
507,DE,1991,68.05491207666131,21951.89,5.47,79.973,65.206,14.197,12.734,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,DE,1992,66.0615808656682,22733.41,6.592,80.5,68.496,-1.232,2.277,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,DE,1993,63.486023083371,22917.88,7.775,80.946,71.562,-6.019,-6.714,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,DE,1994,62.6569025516505,23909.45,8.425,81.148,73.507,8.01,8.268,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,DE,1995,63.890670733850605,24737.97,8.233,81.308,74.78,6.897,7.191,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,DE,1996,64.6894584078844,25347.0,8.908,81.467,75.733,6.054,4.272,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,DE,1997,67.19087684449089,26230.33,9.658,81.51,76.875,12.371,9.29,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,DE,1998,69.41507714620191,27082.76,9.383,81.446,77.333,7.094,8.916,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,DE,1999,74.92698990065391,27990.74,8.558,81.423,77.833,4.926,8.6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,DE,2000,79.1463463922691,29443.66,7.95,81.457,78.933,14.481,11.284,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,DE,2001,80.2953311040688,30592.08,7.8,81.518,80.433,6.071,1.159,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,DE,2002,81.1978617115378,30983.28,8.6,81.579,81.5,4.242,-2.568,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,DE,2003,81.9000358168007,31384.06,9.708,81.549,82.375,1.796,5.593,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,DE,2004,81.5422693437592,32645.21,10.333,81.456,83.842,10.376,6.921,0,0,0,0,0,0,0,2004-01-01,1.0,,,,,,,,,,,,,,,,,,0.0,28.0,13.75,0.0,27.166666666666668,,0.0,27.916666666666668,,0.0,,19.166666666666668,,0.0,20.75
521,DE,2004,81.5422693437592,32645.21,10.333,81.456,83.842,10.376,6.921,0,0,0,0,0,0,0,2004-02-01,2.0,,0.0,57.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,100.0,,0.0,0.0,,0.0,28.0,13.75,0.0,27.166666666666668,,0.0,27.916666666666668,,0.0,,19.166666666666668,,0.0,20.75
522,DE,2004,81.5422693437592,32645.21,10.333,81.456,83.842,10.376,6.921,0,0,0,0,0,0,0,2004-03-01,3.0,,0.0,45.0,32.5,0.0,50.0,,0.0,0.0,,0.0,,50.0,,0.0,0.0,,0.0,28.0,13.75,0.0,27.166666666666668,,0.0,27.916666666666668,,0.0,,19.166666666666668,,0.0,20.75
523,DE,2004,81.5422693437592,32645.21,10.333,81.456,83.842,10.376,6.921,0,0,0,0,0,0,0,2004-04-01,4.0,,0.0,47.0,21.666666666666668,0.0,33.333333333333336,,0.0,0.0,,0.0,,43.0,,0.0,0.0,,0.0,28.0,13.75,0.0,27.166666666666668,,0.0,27.916666666666668,,0.0,,19.166666666666668,,0.0,20.75
524,DE,2004,81.5422693437592,32645.21,10.333,81.456,83.842,10.376,6.921,0,0,0,0,0,0,0,2004-05-01,5.0,,0.0,35.25,16.25,0.0,25.0,,0.0,10.25,,0.0,,32.25,,0.0,18.75,,0.0,28.0,13.75,0.0,27.166666666666668,,0.0,27.916666666666668,,0.0,,19.166666666666668,,0.0,20.75
525,DE,2004,81.5422693437592,32645.21,10.333,81.456,83.842,10.376,6.921,0,0,0,0,0,0,0,2004-06-01,6.0,,0.0,35.8,13.0,0.0,20.0,,0.0,28.2,,0.0,,25.8,,0.0,34.0,,0.0,28.0,13.75,0.0,27.166666666666668,,0.0,27.916666666666668,,0.0,,19.166666666666668,,0.0,20.75
526,DE,2004,81.5422693437592,32645.21,10.333,81.456,83.842,10.376,6.921,0,0,0,0,0,0,0,2004-07-01,7.0,,0.0,37.666666666666664,10.833333333333334,0.0,28.666666666666668,,0.0,28.666666666666668,,0.0,,26.5,,0.0,28.333333333333332,,0.0,28.0,13.75,0.0,27.166666666666668,,0.0,27.916666666666668,,0.0,,19.166666666666668,,0.0,20.75
527,DE,2004,81.5422693437592,32645.21,10.333,81.456,83.842,10.376,6.921,0,0,0,0,0,0,0,2004-08-01,8.0,,0.0,32.285714285714285,23.571428571428573,0.0,24.571428571428573,,0.0,24.571428571428573,,0.0,,22.714285714285715,,0.0,24.285714285714285,,0.0,28.0,13.75,0.0,27.166666666666668,,0.0,27.916666666666668,,0.0,,19.166666666666668,,0.0,20.75
528,DE,2004,81.5422693437592,32645.21,10.333,81.456,83.842,10.376,6.921,0,0,0,0,0,0,0,2004-09-01,9.0,,0.0,28.25,20.625,0.0,29.75,,0.0,32.375,,0.0,,28.75,,0.0,21.25,,0.0,28.0,13.75,0.0,27.166666666666668,,0.0,27.916666666666668,,0.0,,19.166666666666668,,0.0,20.75
529,DE,2004,81.5422693437592,32645.21,10.333,81.456,83.842,10.376,6.921,0,0,0,0,0,0,0,2004-10-01,10.0,,0.0,28.0,18.333333333333332,0.0,36.22222222222222,,0.0,32.77777777777778,,0.0,,25.555555555555557,,0.0,18.88888888888889,,0.0,28.0,13.75,0.0,27.166666666666668,,0.0,27.916666666666668,,0.0,,19.166666666666668,,0.0,20.75
530,DE,2004,81.5422693437592,32645.21,10.333,81.456,83.842,10.376,6.921,0,0,0,0,0,0,0,2004-11-01,11.0,,0.0,25.2,16.5,0.0,32.6,,0.0,33.5,,0.0,,23.0,,0.0,17.0,,0.0,28.0,13.75,0.0,27.166666666666668,,0.0,27.916666666666668,,0.0,,19.166666666666668,,0.0,20.75
531,DE,2004,81.5422693437592,32645.21,10.333,81.456,83.842,10.376,6.921,0,0,0,0,0,0,0,2004-12-01,12.0,,0.0,30.545454545454547,15.0,0.0,29.636363636363637,,0.0,30.454545454545453,,0.0,,20.90909090909091,,0.0,15.454545454545455,,0.0,28.0,13.75,0.0,27.166666666666668,,0.0,27.916666666666668,,0.0,,19.166666666666668,,0.0,20.75
532,DE,2005,82.36625850245899,33963.15,11.008,81.337,85.458,7.008,6.218,0,0,0,0,0,0,0,2005-01-01,1.0,,,,,,,,,,,,,,,,,,0.0,30.416666666666668,16.75,0.0,17.833333333333332,,0.0,11.75,,0.0,,7.083333333333333,,9.25,8.25
533,DE,2005,82.36625850245899,33963.15,11.008,81.337,85.458,7.008,6.218,0,0,0,0,0,0,0,2005-02-01,2.0,,0.0,0.0,64.0,0.0,47.0,,0.0,0.0,,0.0,,0.0,,0.0,58.0,,0.0,30.416666666666668,16.75,0.0,17.833333333333332,,0.0,11.75,,0.0,,7.083333333333333,,9.25,8.25
534,DE,2005,82.36625850245899,33963.15,11.008,81.337,85.458,7.008,6.218,0,0,0,0,0,0,0,2005-03-01,3.0,,0.0,50.0,32.0,0.0,43.5,,0.0,0.0,,0.0,,9.0,,0.0,29.0,,0.0,30.416666666666668,16.75,0.0,17.833333333333332,,0.0,11.75,,0.0,,7.083333333333333,,9.25,8.25
535,DE,2005,82.36625850245899,33963.15,11.008,81.337,85.458,7.008,6.218,0,0,0,0,0,0,0,2005-04-01,4.0,,0.0,45.666666666666664,21.333333333333332,0.0,38.666666666666664,,0.0,6.666666666666667,,0.0,,10.333333333333334,,0.0,19.333333333333332,,0.0,30.416666666666668,16.75,0.0,17.833333333333332,,0.0,11.75,,0.0,,7.083333333333333,,9.25,8.25
536,DE,2005,82.36625850245899,33963.15,11.008,81.337,85.458,7.008,6.218,0,0,0,0,0,0,0,2005-05-01,5.0,,0.0,34.25,24.25,0.0,29.0,,0.0,13.25,,0.0,,14.0,,0.0,14.5,,0.0,30.416666666666668,16.75,0.0,17.833333333333332,,0.0,11.75,,0.0,,7.083333333333333,,9.25,8.25
537,DE,2005,82.36625850245899,33963.15,11.008,81.337,85.458,7.008,6.218,0,0,0,0,0,0,0,2005-06-01,6.0,,0.0,33.4,26.2,0.0,23.2,,0.0,10.6,,0.0,,11.2,,0.0,11.6,,0.0,30.416666666666668,16.75,0.0,17.833333333333332,,0.0,11.75,,0.0,,7.083333333333333,,9.25,8.25
538,DE,2005,82.36625850245899,33963.15,11.008,81.337,85.458,7.008,6.218,0,0,0,0,0,0,0,2005-07-01,7.0,,0.0,27.833333333333332,21.833333333333332,0.0,19.333333333333332,,0.0,8.833333333333334,,0.0,,9.333333333333334,,11.666666666666666,9.666666666666666,,0.0,30.416666666666668,16.75,0.0,17.833333333333332,,0.0,11.75,,0.0,,7.083333333333333,,9.25,8.25
539,DE,2005,82.36625850245899,33963.15,11.008,81.337,85.458,7.008,6.218,0,0,0,0,0,0,0,2005-08-01,8.0,,0.0,23.857142857142858,18.714285714285715,0.0,20.571428571428573,,0.0,7.571428571428571,,0.0,,12.142857142857142,,10.0,8.285714285714286,,0.0,30.416666666666668,16.75,0.0,17.833333333333332,,0.0,11.75,,0.0,,7.083333333333333,,9.25,8.25
540,DE,2005,82.36625850245899,33963.15,11.008,81.337,85.458,7.008,6.218,0,0,0,0,0,0,0,2005-09-01,9.0,,0.0,23.5,16.375,0.0,21.375,,0.0,6.625,,0.0,,10.625,,13.875,7.25,,0.0,30.416666666666668,16.75,0.0,17.833333333333332,,0.0,11.75,,0.0,,7.083333333333333,,9.25,8.25
541,DE,2005,82.36625850245899,33963.15,11.008,81.337,85.458,7.008,6.218,0,0,0,0,0,0,0,2005-10-01,10.0,,0.0,27.333333333333332,19.77777777777778,0.0,19.0,,0.0,8.555555555555555,,0.0,,9.444444444444445,,12.333333333333334,11.0,,0.0,30.416666666666668,16.75,0.0,17.833333333333332,,0.0,11.75,,0.0,,7.083333333333333,,9.25,8.25
542,DE,2005,82.36625850245899,33963.15,11.008,81.337,85.458,7.008,6.218,0,0,0,0,0,0,0,2005-11-01,11.0,,0.0,26.7,17.8,0.0,19.1,,0.0,12.3,,0.0,,8.5,,11.1,9.9,,0.0,30.416666666666668,16.75,0.0,17.833333333333332,,0.0,11.75,,0.0,,7.083333333333333,,9.25,8.25
543,DE,2005,82.36625850245899,33963.15,11.008,81.337,85.458,7.008,6.218,0,0,0,0,0,0,0,2005-12-01,12.0,,0.0,28.454545454545453,18.272727272727273,0.0,17.363636363636363,,0.0,11.181818181818182,,0.0,,7.7272727272727275,,10.090909090909092,9.0,,0.0,30.416666666666668,16.75,0.0,17.833333333333332,,0.0,11.75,,0.0,,7.083333333333333,,9.25,8.25
544,DE,2006,86.57379637382941,36419.39,10.042,81.174,86.975,12.838,11.543,0,0,0,0,0,0,0,2006-01-01,1.0,,,,,,,,,,,,,,,,,,0.0,26.833333333333332,4.666666666666667,0.0,1.3333333333333333,,0.0,14.75,,0.0,,4.833333333333333,,18.416666666666668,22.25
545,DE,2006,86.57379637382941,36419.39,10.042,81.174,86.975,12.838,11.543,0,0,0,0,0,0,0,2006-02-01,2.0,,0.0,97.0,0.0,0.0,0.0,,0.0,21.0,,0.0,,14.0,,49.0,40.0,,0.0,26.833333333333332,4.666666666666667,0.0,1.3333333333333333,,0.0,14.75,,0.0,,4.833333333333333,,18.416666666666668,22.25
546,DE,2006,86.57379637382941,36419.39,10.042,81.174,86.975,12.838,11.543,0,0,0,0,0,0,0,2006-03-01,3.0,,0.0,63.0,0.0,0.0,0.0,,0.0,17.0,,0.0,,7.0,,24.5,20.0,,0.0,26.833333333333332,4.666666666666667,0.0,1.3333333333333333,,0.0,14.75,,0.0,,4.833333333333333,,18.416666666666668,22.25
547,DE,2006,86.57379637382941,36419.39,10.042,81.174,86.975,12.838,11.543,0,0,0,0,0,0,0,2006-04-01,4.0,,0.0,51.333333333333336,0.0,0.0,0.0,,0.0,16.333333333333332,,0.0,,4.666666666666667,,16.333333333333332,36.333333333333336,,0.0,26.833333333333332,4.666666666666667,0.0,1.3333333333333333,,0.0,14.75,,0.0,,4.833333333333333,,18.416666666666668,22.25
548,DE,2006,86.57379637382941,36419.39,10.042,81.174,86.975,12.838,11.543,0,0,0,0,0,0,0,2006-05-01,5.0,,0.0,45.0,8.25,0.0,0.0,,0.0,12.25,,0.0,,3.5,,12.25,52.25,,0.0,26.833333333333332,4.666666666666667,0.0,1.3333333333333333,,0.0,14.75,,0.0,,4.833333333333333,,18.416666666666668,22.25
549,DE,2006,86.57379637382941,36419.39,10.042,81.174,86.975,12.838,11.543,0,0,0,0,0,0,0,2006-06-01,6.0,,0.0,39.0,6.6,0.0,0.0,,0.0,9.8,,0.0,,6.6,,9.8,41.8,,0.0,26.833333333333332,4.666666666666667,0.0,1.3333333333333333,,0.0,14.75,,0.0,,4.833333333333333,,18.416666666666668,22.25
550,DE,2006,86.57379637382941,36419.39,10.042,81.174,86.975,12.838,11.543,0,0,0,0,0,0,0,2006-07-01,7.0,,0.0,32.5,5.5,0.0,0.0,,0.0,10.0,,0.0,,7.333333333333333,,8.166666666666666,34.833333333333336,,0.0,26.833333333333332,4.666666666666667,0.0,1.3333333333333333,,0.0,14.75,,0.0,,4.833333333333333,,18.416666666666668,22.25
551,DE,2006,86.57379637382941,36419.39,10.042,81.174,86.975,12.838,11.543,0,0,0,0,0,0,0,2006-08-01,8.0,,0.0,29.571428571428573,8.0,0.0,0.0,,0.0,8.571428571428571,,0.0,,6.285714285714286,,13.714285714285714,29.857142857142858,,0.0,26.833333333333332,4.666666666666667,0.0,1.3333333333333333,,0.0,14.75,,0.0,,4.833333333333333,,18.416666666666668,22.25
552,DE,2006,86.57379637382941,36419.39,10.042,81.174,86.975,12.838,11.543,0,0,0,0,0,0,0,2006-09-01,9.0,,0.0,27.5,7.0,0.0,0.0,,0.0,8.875,,0.0,,6.5,,12.0,26.125,,0.0,26.833333333333332,4.666666666666667,0.0,1.3333333333333333,,0.0,14.75,,0.0,,4.833333333333333,,18.416666666666668,22.25
553,DE,2006,86.57379637382941,36419.39,10.042,81.174,86.975,12.838,11.543,0,0,0,0,0,0,0,2006-10-01,10.0,,0.0,26.22222222222222,6.222222222222222,0.0,0.0,,0.0,11.333333333333334,,0.0,,5.777777777777778,,21.77777777777778,26.444444444444443,,0.0,26.833333333333332,4.666666666666667,0.0,1.3333333333333333,,0.0,14.75,,0.0,,4.833333333333333,,18.416666666666668,22.25
554,DE,2006,86.57379637382941,36419.39,10.042,81.174,86.975,12.838,11.543,0,0,0,0,0,0,0,2006-11-01,11.0,,0.0,27.4,5.6,0.0,1.6,,0.0,13.1,,0.0,,5.8,,19.6,23.8,,0.0,26.833333333333332,4.666666666666667,0.0,1.3333333333333333,,0.0,14.75,,0.0,,4.833333333333333,,18.416666666666668,22.25
555,DE,2006,86.57379637382941,36419.39,10.042,81.174,86.975,12.838,11.543,0,0,0,0,0,0,0,2006-12-01,12.0,,0.0,26.454545454545453,5.090909090909091,0.0,1.4545454545454546,,0.0,11.909090909090908,,0.0,,5.2727272727272725,,17.818181818181817,21.636363636363637,,0.0,26.833333333333332,4.666666666666667,0.0,1.3333333333333333,,0.0,14.75,,0.0,,4.833333333333333,,18.416666666666668,22.25
556,DE,2007,88.7238647937389,38605.05,8.542,80.993,88.95,9.235,6.493,0,0,0,0,0,0,0,2007-01-01,1.0,,,,,,,,,,,,,,,,,,0.0,30.583333333333332,2.25,0.0,12.416666666666666,,0.0,9.75,,0.0,,2.25,,3.5833333333333335,12.166666666666666
557,DE,2007,88.7238647937389,38605.05,8.542,80.993,88.95,9.235,6.493,0,0,0,0,0,0,0,2007-02-01,2.0,,0.0,41.0,0.0,0.0,39.0,,0.0,17.0,,0.0,,0.0,,0.0,36.0,,0.0,30.583333333333332,2.25,0.0,12.416666666666666,,0.0,9.75,,0.0,,2.25,,3.5833333333333335,12.166666666666666
558,DE,2007,88.7238647937389,38605.05,8.542,80.993,88.95,9.235,6.493,0,0,0,0,0,0,0,2007-03-01,3.0,,0.0,38.5,0.0,0.0,19.5,,0.0,14.0,,0.0,,0.0,,0.0,18.0,,0.0,30.583333333333332,2.25,0.0,12.416666666666666,,0.0,9.75,,0.0,,2.25,,3.5833333333333335,12.166666666666666
559,DE,2007,88.7238647937389,38605.05,8.542,80.993,88.95,9.235,6.493,0,0,0,0,0,0,0,2007-04-01,4.0,,0.0,35.0,0.0,0.0,18.666666666666668,,0.0,15.666666666666666,,0.0,,0.0,,0.0,12.0,,0.0,30.583333333333332,2.25,0.0,12.416666666666666,,0.0,9.75,,0.0,,2.25,,3.5833333333333335,12.166666666666666
560,DE,2007,88.7238647937389,38605.05,8.542,80.993,88.95,9.235,6.493,0,0,0,0,0,0,0,2007-05-01,5.0,,0.0,35.25,0.0,0.0,14.0,,0.0,15.5,,0.0,,0.0,,0.0,15.25,,0.0,30.583333333333332,2.25,0.0,12.416666666666666,,0.0,9.75,,0.0,,2.25,,3.5833333333333335,12.166666666666666
561,DE,2007,88.7238647937389,38605.05,8.542,80.993,88.95,9.235,6.493,0,0,0,0,0,0,0,2007-06-01,6.0,,0.0,35.2,0.0,0.0,19.6,,0.0,12.4,,0.0,,0.0,,0.0,15.6,,0.0,30.583333333333332,2.25,0.0,12.416666666666666,,0.0,9.75,,0.0,,2.25,,3.5833333333333335,12.166666666666666
562,DE,2007,88.7238647937389,38605.05,8.542,80.993,88.95,9.235,6.493,0,0,0,0,0,0,0,2007-07-01,7.0,,0.0,34.666666666666664,2.0,0.0,16.333333333333332,,0.0,11.833333333333334,,0.0,,0.0,,0.0,17.333333333333332,,0.0,30.583333333333332,2.25,0.0,12.416666666666666,,0.0,9.75,,0.0,,2.25,,3.5833333333333335,12.166666666666666
563,DE,2007,88.7238647937389,38605.05,8.542,80.993,88.95,9.235,6.493,0,0,0,0,0,0,0,2007-08-01,8.0,,0.0,34.285714285714285,1.7142857142857142,0.0,14.0,,0.0,11.285714285714286,,0.0,,1.0,,0.0,14.857142857142858,,0.0,30.583333333333332,2.25,0.0,12.416666666666666,,0.0,9.75,,0.0,,2.25,,3.5833333333333335,12.166666666666666
564,DE,2007,88.7238647937389,38605.05,8.542,80.993,88.95,9.235,6.493,0,0,0,0,0,0,0,2007-09-01,9.0,,0.0,33.75,3.375,0.0,14.625,,0.0,12.25,,0.0,,1.625,,0.0,18.25,,0.0,30.583333333333332,2.25,0.0,12.416666666666666,,0.0,9.75,,0.0,,2.25,,3.5833333333333335,12.166666666666666
565,DE,2007,88.7238647937389,38605.05,8.542,80.993,88.95,9.235,6.493,0,0,0,0,0,0,0,2007-10-01,10.0,,0.0,32.888888888888886,3.0,0.0,13.0,,0.0,11.777777777777779,,0.0,,2.111111111111111,,0.0,16.22222222222222,,0.0,30.583333333333332,2.25,0.0,12.416666666666666,,0.0,9.75,,0.0,,2.25,,3.5833333333333335,12.166666666666666
566,DE,2007,88.7238647937389,38605.05,8.542,80.993,88.95,9.235,6.493,0,0,0,0,0,0,0,2007-11-01,11.0,,0.0,31.9,2.7,0.0,13.0,,0.0,10.6,,0.0,,1.9,,1.4,14.6,,0.0,30.583333333333332,2.25,0.0,12.416666666666666,,0.0,9.75,,0.0,,2.25,,3.5833333333333335,12.166666666666666
567,DE,2007,88.7238647937389,38605.05,8.542,80.993,88.95,9.235,6.493,0,0,0,0,0,0,0,2007-12-01,12.0,,0.0,31.363636363636363,2.4545454545454546,0.0,11.818181818181818,,0.0,9.636363636363637,,0.0,,1.7272727272727273,,3.909090909090909,13.272727272727273,,0.0,30.583333333333332,2.25,0.0,12.416666666666666,,0.0,9.75,,0.0,,2.25,,3.5833333333333335,12.166666666666666
568,DE,2008,95.2057370393764,39835.35,7.425,80.764,91.4,1.278,1.833,0,0,0,0,0,0,0,2008-01-01,1.0,,,,,,,,,,,,,,,,,,0.0,27.416666666666668,4.166666666666667,0.0,7.583333333333333,,0.0,12.833333333333334,,0.0,,2.4166666666666665,,5.75,6.416666666666667
569,DE,2008,95.2057370393764,39835.35,7.425,80.764,91.4,1.278,1.833,0,0,0,0,0,0,0,2008-02-01,2.0,,0.0,12.0,11.0,0.0,9.0,,0.0,11.0,,0.0,,0.0,,20.0,0.0,,0.0,27.416666666666668,4.166666666666667,0.0,7.583333333333333,,0.0,12.833333333333334,,0.0,,2.4166666666666665,,5.75,6.416666666666667
570,DE,2008,95.2057370393764,39835.35,7.425,80.764,91.4,1.278,1.833,0,0,0,0,0,0,0,2008-03-01,3.0,,0.0,21.0,11.5,0.0,4.5,,0.0,15.5,,0.0,,2.0,,20.5,15.5,,0.0,27.416666666666668,4.166666666666667,0.0,7.583333333333333,,0.0,12.833333333333334,,0.0,,2.4166666666666665,,5.75,6.416666666666667
571,DE,2008,95.2057370393764,39835.35,7.425,80.764,91.4,1.278,1.833,0,0,0,0,0,0,0,2008-04-01,4.0,,0.0,27.0,13.0,0.0,7.333333333333333,,0.0,15.666666666666666,,0.0,,2.6666666666666665,,13.666666666666666,20.0,,0.0,27.416666666666668,4.166666666666667,0.0,7.583333333333333,,0.0,12.833333333333334,,0.0,,2.4166666666666665,,5.75,6.416666666666667
572,DE,2008,95.2057370393764,39835.35,7.425,80.764,91.4,1.278,1.833,0,0,0,0,0,0,0,2008-05-01,5.0,,0.0,25.0,9.75,0.0,5.5,,0.0,14.0,,0.0,,3.75,,10.25,15.0,,0.0,27.416666666666668,4.166666666666667,0.0,7.583333333333333,,0.0,12.833333333333334,,0.0,,2.4166666666666665,,5.75,6.416666666666667
573,DE,2008,95.2057370393764,39835.35,7.425,80.764,91.4,1.278,1.833,0,0,0,0,0,0,0,2008-06-01,6.0,,0.0,26.0,7.8,0.0,7.6,,0.0,15.4,,0.0,,3.0,,8.2,12.0,,0.0,27.416666666666668,4.166666666666667,0.0,7.583333333333333,,0.0,12.833333333333334,,0.0,,2.4166666666666665,,5.75,6.416666666666667
574,DE,2008,95.2057370393764,39835.35,7.425,80.764,91.4,1.278,1.833,0,0,0,0,0,0,0,2008-07-01,7.0,,0.0,27.0,6.5,0.0,6.333333333333333,,0.0,14.833333333333334,,0.0,,2.5,,6.833333333333333,10.0,,0.0,27.416666666666668,4.166666666666667,0.0,7.583333333333333,,0.0,12.833333333333334,,0.0,,2.4166666666666665,,5.75,6.416666666666667
575,DE,2008,95.2057370393764,39835.35,7.425,80.764,91.4,1.278,1.833,0,0,0,0,0,0,0,2008-08-01,8.0,,0.0,27.714285714285715,5.571428571428571,0.0,6.571428571428571,,0.0,14.714285714285714,,0.0,,2.142857142857143,,5.857142857142857,8.571428571428571,,0.0,27.416666666666668,4.166666666666667,0.0,7.583333333333333,,0.0,12.833333333333334,,0.0,,2.4166666666666665,,5.75,6.416666666666667
576,DE,2008,95.2057370393764,39835.35,7.425,80.764,91.4,1.278,1.833,0,0,0,0,0,0,0,2008-09-01,9.0,,0.0,26.125,6.25,0.0,9.125,,0.0,14.375,,0.0,,2.5,,5.125,7.5,,0.0,27.416666666666668,4.166666666666667,0.0,7.583333333333333,,0.0,12.833333333333334,,0.0,,2.4166666666666665,,5.75,6.416666666666667
577,DE,2008,95.2057370393764,39835.35,7.425,80.764,91.4,1.278,1.833,0,0,0,0,0,0,0,2008-10-01,10.0,,0.0,26.22222222222222,5.555555555555555,0.0,8.11111111111111,,0.0,14.11111111111111,,0.0,,3.2222222222222223,,4.555555555555555,6.666666666666667,,0.0,27.416666666666668,4.166666666666667,0.0,7.583333333333333,,0.0,12.833333333333334,,0.0,,2.4166666666666665,,5.75,6.416666666666667
578,DE,2008,95.2057370393764,39835.35,7.425,80.764,91.4,1.278,1.833,0,0,0,0,0,0,0,2008-11-01,11.0,,0.0,25.8,5.0,0.0,7.3,,0.0,13.7,,0.0,,2.9,,4.1,6.0,,0.0,27.416666666666668,4.166666666666667,0.0,7.583333333333333,,0.0,12.833333333333334,,0.0,,2.4166666666666665,,5.75,6.416666666666667
579,DE,2008,95.2057370393764,39835.35,7.425,80.764,91.4,1.278,1.833,0,0,0,0,0,0,0,2008-12-01,12.0,,0.0,27.454545454545453,4.545454545454546,0.0,6.636363636363637,,0.0,14.0,,0.0,,2.6363636363636362,,4.909090909090909,7.0,,0.0,27.416666666666668,4.166666666666667,0.0,7.583333333333333,,0.0,12.833333333333334,,0.0,,2.4166666666666665,,5.75,6.416666666666667
580,DE,2009,94.1633260288997,37938.98,7.225,80.483,91.625,-14.268,-9.722,0,0,0,0,0,0,0,2009-01-01,1.0,,,,,,,,,,,,,,,,,,0.0,27.083333333333332,7.333333333333333,0.0,7.416666666666667,,0.0,9.916666666666666,,0.0,,4.416666666666667,,2.9166666666666665,3.5
581,DE,2009,94.1633260288997,37938.98,7.225,80.483,91.625,-14.268,-9.722,0,0,0,0,0,0,0,2009-02-01,2.0,,0.0,11.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,27.0,,16.0,0.0,,0.0,27.083333333333332,7.333333333333333,0.0,7.416666666666667,,0.0,9.916666666666666,,0.0,,4.416666666666667,,2.9166666666666665,3.5
582,DE,2009,94.1633260288997,37938.98,7.225,80.483,91.625,-14.268,-9.722,0,0,0,0,0,0,0,2009-03-01,3.0,,0.0,5.5,4.0,0.0,6.5,,0.0,0.0,,0.0,,13.5,,8.0,8.5,,0.0,27.083333333333332,7.333333333333333,0.0,7.416666666666667,,0.0,9.916666666666666,,0.0,,4.416666666666667,,2.9166666666666665,3.5
583,DE,2009,94.1633260288997,37938.98,7.225,80.483,91.625,-14.268,-9.722,0,0,0,0,0,0,0,2009-04-01,4.0,,0.0,12.333333333333334,6.666666666666667,0.0,10.666666666666666,,0.0,4.0,,0.0,,11.0,,11.666666666666666,5.666666666666667,,0.0,27.083333333333332,7.333333333333333,0.0,7.416666666666667,,0.0,9.916666666666666,,0.0,,4.416666666666667,,2.9166666666666665,3.5
